Country,0,0,1
Zambia,3,2008,CL
Zambia,PF,2008,Status
Zambia,3,2009,PR
Zambia,4,2009,CL
Zambia,PF,2009,Status
Zambia,3,2010,PR
Zambia,4,2010,CL
Zambia,PF,2010,Status
Zambia,3,2011,PR
Zambia,4,2011,CL
Zambia,PF,2011,Status
Zambia,3,2012,PR
Zambia,4,2012,CL
Zambia,PF,2012,Status
Zambia,3,2013,PR
Zambia,4,2013,CL
Zambia,PF,2013,Status
Zambia,3,2014,PR
Zambia,4,2014,CL
Zambia,PF,2014,Status
Zimbabwe,6,2000,PR
Zimbabwe,5,2000,CL
Zimbabwe,PF,2000,Status
Zimbabwe,6,2001,PR
Zimbabwe,6,2001,CL
Zimbabwe,NF,2001,Status
Zimbabwe,6,2002,PR
Zimbabwe,6,2002,CL
Zimbabwe,NF,2002,Status
Zimbabwe,6,2003,PR
Zimbabwe,6,2003,CL
Zimbabwe,NF,2003,Status
Zimbabwe,7,2004,PR
Zimbabwe,6,2004,CL
Zimbabwe,NF,2004,Status
Zimbabwe,7,2005,PR
Zimbabwe,6,2005,CL
Zimbabwe,NF,2005,Status
Zimbabwe,7,2006,PR
Zimbabwe,6,2006,CL
Zimbabwe,NF,2006,Status
Zimbabwe,7,2007,PR
Zimbabwe,6,2007,CL
Zimbabwe,NF,2007,Status
Zimbabwe,7,2008,PR
Zimbabwe,6,2008,CL
Zimbabwe,NF,2008,Status
Zimbabwe,6,2009,PR
Zimbabwe,6,2009,CL
Zimbabwe,NF,2009,Status
Zimbabwe,6,2010,PR
Zimbabwe,6,2010,CL
Zimbabwe,NF,2010,Status
Zimbabwe,6,2011,PR
Zimbabwe,6,2011,CL
Zimbabwe,NF,2011,Status
Zimbabwe,6,2012,PR
Zimbabwe,6,2012,CL
Zimbabwe,NF,2012,Status
Zimbabwe,5,2013,PR
Zimbabwe,6,2013,CL
Zimbabwe,NF,2013,Status
Zimbabwe,5,2014,PR
Zimbabwe,6,2014,CL
Zimbabwe,NF,2014,Status
Israeli-Occupied Territories,6,2000,PR
Israeli-Occupied Territories,6,2000,CL
Israeli-Occupied Territories,NF,2000,Status
Israeli-Occupied Territories,6,2001,PR
Israeli-Occupied Territories,6,2001,CL
Israeli-Occupied Territories,NF,2001,Status
Israeli-Occupied Territories,6,2002,PR
Israeli-Occupied Territories,6,2002,CL
Israeli-Occupied Territories,NF,2002,Status
Israeli-Occupied Territories,6,2003,PR
Israeli-Occupied Territories,6,2003,CL
Israeli-Occupied Territories,NF,2003,Status
Israeli-Occupied Territories,6,2004,PR
Israeli-Occupied Territories,6,2004,CL
Israeli-Occupied Territories,NF,2004,Status
Israeli-Occupied Territories,6,2005,PR
Israeli-Occupied Territories,5,2005,CL
Israeli-Occupied Territories,NF,2005,Status
Israeli-Occupied Territories,6,2006,PR
Israeli-Occupied Territories,5,2006,CL
Israeli-Occupied Territories,NF,2006,Status
Israeli-Occupied Territories,6,2007,PR
Israeli-Occupied Territories,6,2007,CL
Israeli-Occupied Territories,NF,2007,Status
Israeli-Occupied Territories,6,2008,PR
Israeli-Occupied Territories,6,2008,CL
Israeli-Occupied Territories,NF,2008,Status
Israeli-Occupied Territories,6,2009,PR
Israeli-Occupied Territories,6,2009,CL
Israeli-Occupied Territories,NF,2009,Status
Israeli-Occupied Territories,-,2010,PR
Israeli-Occupied Territories,-,2010,CL
Israeli-Occupied Territories,-,2010,Status
Israeli-Occupied Territories,-,2011,PR
Israeli-Occupied Territories,-,2011,CL
Israeli-Occupied Territories,-,2011,Status
Israeli-Occupied Territories,-,2012,PR
Israeli-Occupied Territories,-,2012,CL
Israeli-Occupied Territories,-,2012,Status
Israeli-Occupied Territories,-,2013,PR
Israeli-Occupied Territories,-,2013,CL
Israeli-Occupied Territories,-,2013,Status
Israeli-Occupied Territories,-,2014,PR
Israeli-Occupied Territories,-,2014,CL
Israeli-Occupied Territories,-,2014,Status
